OBJECTID,ORIGID,CountyName,PopulationCensus16,TimeStamp,IGEasting,IGNorthing,Lat,Long,UGI,ConfirmedCovidCases,PopulationProportionCovidCases,ConfirmedCovidDeaths,ConfirmedCovidRecovered,Shape__Area,Shape__Length
4350,8,Kerry,147707,2020/08/14 00:00:00+00,92975,102996,52.1689,-9.565,http://data.geohive.ie/resource/county/2ae19629-1454-13a3-e055-000000000001,321,217.322131,,,12483603408,1753779.819
4351,9,Kildare,222504,2020/08/14 00:00:00+00,281262,221513,53.238,-6.7837,http://data.geohive.ie/resource/county/2ae19629-1455-13a3-e055-000000000001,1990,894.365944,,,4726063622,422182.0368
4352,10,Kilkenny,99232,2020/08/14 00:00:00+00,253094,148060,52.5816,-7.2175,http://data.geohive.ie/resource/county/2ae19629-1456-13a3-e055-000000000001,372,374.8790713,,,5585391835,453397.5722
4353,11,Laois,84697,2020/08/14 00:00:00+00,244211,193996,52.9952,-7.3423,http://data.geohive.ie/resource/county/2ae19629-143e-13a3-e055-000000000001,355,419.1411738,,,4731211499,398512.4622
4354,12,Leitrim,32044,2020/08/14 00:00:00+00,200446,319670,54.1261,-7.9939,http://data.geohive.ie/resource/county/2ae19629-143f-13a3-e055-000000000001,85,265.2602671,,,4618679673,453253.685
4355,13,Limerick,194899,2020/08/14 00:00:00+00,149743,141780,52.5255,-8.7412,http://data.geohive.ie/resource/county/2ae19629-1440-13a3-e055-000000000001,649,332.9929861,,,7206726912,673892.6905
4356,14,Longford,40873,2020/08/14 00:00:00+00,220162,275901,53.7325,-7.6952,http://data.geohive.ie/resource/county/2ae19629-1441-13a3-e055-000000000001,289,707.0682358,,,3097977869,315245.1728
4357,15,Louth,128884,2020/08/14 00:00:00+00,299463,297349,53.9161,-6.487,http://data.geohive.ie/resource/county/2ae19629-1442-13a3-e055-000000000001,803,623.040874,,,2386326963,352203.5172
4358,16,Mayo,130507,2020/08/14 00:00:00+00,117679,297355,53.9191,-9.2537,http://data.geohive.ie/resource/county/2ae19629-1443-13a3-e055-000000000001,585,448.2518179,,,16036984139,2101964.077
4359,17,Meath,195044,2020/08/14 00:00:00+00,284946,271349,53.6851,-6.715,http://data.geohive.ie/resource/county/2ae19629-1444-13a3-e055-000000000001,861,441.4388548,,,6658570746,554844.7505
4360,18,Monaghan,61386,2020/08/14 00:00:00+00,268914,326818,54.1857,-6.9452,http://data.geohive.ie/resource/county/2ae19629-1445-13a3-e055-000000000001,545,887.8245854,,,3768943157,392803.0473
4361,19,Offaly,77961,2020/08/14 00:00:00+00,222690,223679,53.2632,-7.6607,http://data.geohive.ie/resource/county/2ae19629-1446-13a3-e055-000000000001,597,765.7674991,,,5558826350,561440.3786
4362,20,Roscommon,64544,2020/08/14 00:00:00+00,182029,283486,53.8008,-8.2735,http://data.geohive.ie/resource/county/2ae19629-1447-13a3-e055-000000000001,349,540.7164105,,,7278743876,622494.1546
4363,21,Sligo,65535,2020/08/14 00:00:00+00,165130,323355,54.1581,-8.5345,http://data.geohive.ie/resource/county/2ae19629-1449-13a3-e055-000000000001,155,236.5148394,,,5348370378,682286.8703
4364,22,Tipperary,159553,2020/08/14 00:00:00+00,205427,154345,52.6407,-7.9206,http://data.geohive.ie/resource/county/2ae19629-144a-13a3-e055-000000000001,563,352.8608049,,,11551196729,781276.5797
4365,23,Waterford,116176,2020/08/14 00:00:00+00,234676,105809,52.2035,-7.4935,http://data.geohive.ie/resource/county/2ae19629-144b-13a3-e055-000000000001,168,144.6081807,,,4848379555,643184.904
4366,24,Westmeath,88770,2020/08/14 00:00:00+00,238362,255966,53.5524,-7.4219,http://data.geohive.ie/resource/county/2ae19629-144c-13a3-e055-000000000001,682,768.2775713,,,5208705730,422669.3327
4367,25,Wexford,149722,2020/08/14 00:00:00+00,301627,141559,52.5164,-6.5037,http://data.geohive.ie/resource/county/2ae19629-144d-13a3-e055-000000000001,247,164.9724155,,,6332221063,589324.4767
4368,26,Wicklow,142425,2020/08/14 00:00:00+00,311162,197894,53.0205,-6.3442,http://data.geohive.ie/resource/county/2ae19629-144e-13a3-e055-000000000001,723,507.6355977,,,5580728579,427539.1986
4369,1,Carlow,56932,2020/08/15 00:00:00+00,278661,163444,52.7168,-6.8367,http://data.geohive.ie/resource/county/2ae19629-143d-13a3-e055-000000000001,204,358.322209,,,2432351721,319348.5725
4370,2,Cavan,76176,2020/08/15 00:00:00+00,246380,304501,53.9878,-7.2937,http://data.geohive.ie/resource/county/2ae19629-1448-13a3-e055-000000000001,882,1157.844991,,,5575009911,515954.4965
4371,3,Clare,118817,2020/08/15 00:00:00+00,133493,182732,52.8917,-8.9889,http://data.geohive.ie/resource/county/2ae19629-1450-13a3-e055-000000000001,432,363.5843356,,,8722541706,1013948.95
4372,4,Cork,542868,2020/08/15 00:00:00+00,156242,77860,51.9517,-8.6372,http://data.geohive.ie/resource/county/2ae19629-1451-13a3-e055-000000000001,1595,293.8099133,,,19529490886,2129949.409
4373,5,Donegal,159192,2020/08/15 00:00:00+00,202615,405691,54.8989,-7.96,http://data.geohive.ie/resource/county/2ae19629-1452-13a3-e055-000000000001,504,316.5988241,,,14624041937,2145085.774
4374,6,Dublin,1347359,2020/08/15 00:00:00+00,313762,235813,53.3605,-6.292,http://data.geohive.ie/resource/county/2ae19629-144f-13a3-e055-000000000001,12747,946.0730214,,,2612632655,449433.5318
4375,7,Galway,258058,2020/08/15 00:00:00+00,151045,235818,53.3705,-8.7362,http://data.geohive.ie/resource/county/2ae19629-1453-13a3-e055-000000000001,507,196.4674608,,,17079158586,1972288.286
4376,8,Kerry,147707,2020/08/15 00:00:00+00,92975,102996,52.1689,-9.565,http://data.geohive.ie/resource/county/2ae19629-1454-13a3-e055-000000000001,321,217.322131,,,12483603408,1753779.819
4377,9,Kildare,222504,2020/08/15 00:00:00+00,281262,221513,53.238,-6.7837,http://data.geohive.ie/resource/county/2ae19629-1455-13a3-e055-000000000001,2011,903.8039766,,,4726063622,422182.0368
4378,10,Kilkenny,99232,2020/08/15 00:00:00+00,253094,148060,52.5816,-7.2175,http://data.geohive.ie/resource/county/2ae19629-1456-13a3-e055-000000000001,372,374.8790713,,,5585391835,453397.5722
4379,11,Laois,84697,2020/08/15 00:00:00+00,244211,193996,52.9952,-7.3423,http://data.geohive.ie/resource/county/2ae19629-143e-13a3-e055-000000000001,358,422.6832119,,,4731211499,398512.4622
4380,12,Leitrim,32044,2020/08/15 00:00:00+00,200446,319670,54.1261,-7.9939,http://data.geohive.ie/resource/county/2ae19629-143f-13a3-e055-000000000001,85,265.2602671,,,4618679673,453253.685
4381,13,Limerick,194899,2020/08/15 00:00:00+00,149743,141780,52.5255,-8.7412,http://data.geohive.ie/resource/county/2ae19629-1440-13a3-e055-000000000001,655,336.0715037,,,7206726912,673892.6905
4382,14,Longford,40873,2020/08/15 00:00:00+00,220162,275901,53.7325,-7.6952,http://data.geohive.ie/resource/county/2ae19629-1441-13a3-e055-000000000001,289,707.0682358,,,3097977869,315245.1728
4383,15,Louth,128884,2020/08/15 00:00:00+00,299463,297349,53.9161,-6.487,http://data.geohive.ie/resource/county/2ae19629-1442-13a3-e055-000000000001,807,626.14444,,,2386326963,352203.5172
4384,16,Mayo,130507,2020/08/15 00:00:00+00,117679,297355,53.9191,-9.2537,http://data.geohive.ie/resource/county/2ae19629-1443-13a3-e055-000000000001,585,448.2518179,,,16036984139,2101964.077
4385,17,Meath,195044,2020/08/15 00:00:00+00,284946,271349,53.6851,-6.715,http://data.geohive.ie/resource/county/2ae19629-1444-13a3-e055-000000000001,863,442.4642645,,,6658570746,554844.7505
4386,18,Monaghan,61386,2020/08/15 00:00:00+00,268914,326818,54.1857,-6.9452,http://data.geohive.ie/resource/county/2ae19629-1445-13a3-e055-000000000001,549,894.3407292,,,3768943157,392803.0473
4387,19,Offaly,77961,2020/08/15 00:00:00+00,222690,223679,53.2632,-7.6607,http://data.geohive.ie/resource/county/2ae19629-1446-13a3-e055-000000000001,599,768.3328844,,,5558826350,561440.3786
4388,20,Roscommon,64544,2020/08/15 00:00:00+00,182029,283486,53.8008,-8.2735,http://data.geohive.ie/resource/county/2ae19629-1447-13a3-e055-000000000001,350,542.2657412,,,7278743876,622494.1546
4389,21,Sligo,65535,2020/08/15 00:00:00+00,165130,323355,54.1581,-8.5345,http://data.geohive.ie/resource/county/2ae19629-1449-13a3-e055-000000000001,156,238.0407416,,,5348370378,682286.8703
4390,22,Tipperary,159553,2020/08/15 00:00:00+00,205427,154345,52.6407,-7.9206,http://data.geohive.ie/resource/county/2ae19629-144a-13a3-e055-000000000001,565,354.1143068,,,11551196729,781276.5797
4391,23,Waterford,116176,2020/08/15 00:00:00+00,234676,105809,52.2035,-7.4935,http://data.geohive.ie/resource/county/2ae19629-144b-13a3-e055-000000000001,168,144.6081807,,,4848379555,643184.904
4392,24,Westmeath,88770,2020/08/15 00:00:00+00,238362,255966,53.5524,-7.4219,http://data.geohive.ie/resource/county/2ae19629-144c-13a3-e055-000000000001,682,768.2775713,,,5208705730,422669.3327
4393,25,Wexford,149722,2020/08/15 00:00:00+00,301627,141559,52.5164,-6.5037,http://data.geohive.ie/resource/county/2ae19629-144d-13a3-e055-000000000001,247,164.9724155,,,6332221063,589324.4767
4394,26,Wicklow,142425,2020/08/15 00:00:00+00,311162,197894,53.0205,-6.3442,http://data.geohive.ie/resource/county/2ae19629-144e-13a3-e055-000000000001,724,508.3377216,,,5580728579,427539.1986
4395,1,Carlow,56932,2020/08/16 00:00:00+00,278661,163444,52.7168,-6.8367,http://data.geohive.ie/resource/county/2ae19629-143d-13a3-e055-000000000001,204,358.322209,,,2432351721,319348.5725
4396,2,Cavan,76176,2020/08/16 00:00:00+00,246380,304501,53.9878,-7.2937,http://data.geohive.ie/resource/county/2ae19629-1448-13a3-e055-000000000001,882,1157.844991,,,5575009911,515954.4965
4397,3,Clare,118817,2020/08/16 00:00:00+00,133493,182732,52.8917,-8.9889,http://data.geohive.ie/resource/county/2ae19629-1450-13a3-e055-000000000001,432,363.5843356,,,8722541706,1013948.95
4398,4,Cork,542868,2020/08/16 00:00:00+00,156242,77860,51.9517,-8.6372,http://data.geohive.ie/resource/county/2ae19629-1451-13a3-e055-000000000001,1595,293.8099133,,,19529490886,2129949.409
4399,5,Donegal,159192,2020/08/16 00:00:00+00,202615,405691,54.8989,-7.96,http://data.geohive.ie/resource/county/2ae19629-1452-13a3-e055-000000000001,505,317.2269963,,,14624041937,2145085.774
4400,6,Dublin,1347359,2020/08/16 00:00:00+00,313762,235813,53.3605,-6.292,http://data.geohive.ie/resource/county/2ae19629-144f-13a3-e055-000000000001,12760,947.0378719,,,2612632655,449433.5318
4401,7,Galway,258058,2020/08/16 00:00:00+00,151045,235818,53.3705,-8.7362,http://data.geohive.ie/resource/county/2ae19629-1453-13a3-e055-000000000001,508,196.8549706,,,17079158586,1972288.286
4402,8,Kerry,147707,2020/08/16 00:00:00+00,92975,102996,52.1689,-9.565,http://data.geohive.ie/resource/county/2ae19629-1454-13a3-e055-000000000001,321,217.322131,,,12483603408,1753779.819
4403,9,Kildare,222504,2020/08/16 00:00:00+00,281262,221513,53.238,-6.7837,http://data.geohive.ie/resource/county/2ae19629-1455-13a3-e055-000000000001,2034,914.1408694,,,4726063622,422182.0368
4404,10,Kilkenny,99232,2020/08/16 00:00:00+00,253094,148060,52.5816,-7.2175,http://data.geohive.ie/resource/county/2ae19629-1456-13a3-e055-000000000001,372,374.8790713,,,5585391835,453397.5722
4405,11,Laois,84697,2020/08/16 00:00:00+00,244211,193996,52.9952,-7.3423,http://data.geohive.ie/resource/county/2ae19629-143e-13a3-e055-000000000001,362,427.4059294,,,4731211499,398512.4622
4406,12,Leitrim,32044,2020/08/16 00:00:00+00,200446,319670,54.1261,-7.9939,http://data.geohive.ie/resource/county/2ae19629-143f-13a3-e055-000000000001,85,265.2602671,,,4618679673,453253.685
4407,13,Limerick,194899,2020/08/16 00:00:00+00,149743,141780,52.5255,-8.7412,http://data.geohive.ie/resource/county/2ae19629-1440-13a3-e055-000000000001,655,336.0715037,,,7206726912,673892.6905
4408,14,Longford,40873,2020/08/16 00:00:00+00,220162,275901,53.7325,-7.6952,http://data.geohive.ie/resource/county/2ae19629-1441-13a3-e055-000000000001,290,709.5148386,,,3097977869,315245.1728
4409,15,Louth,128884,2020/08/16 00:00:00+00,299463,297349,53.9161,-6.487,http://data.geohive.ie/resource/county/2ae19629-1442-13a3-e055-000000000001,807,626.14444,,,2386326963,352203.5172
4410,16,Mayo,130507,2020/08/16 00:00:00+00,117679,297355,53.9191,-9.2537,http://data.geohive.ie/resource/county/2ae19629-1443-13a3-e055-000000000001,585,448.2518179,,,16036984139,2101964.077
4411,17,Meath,195044,2020/08/16 00:00:00+00,284946,271349,53.6851,-6.715,http://data.geohive.ie/resource/county/2ae19629-1444-13a3-e055-000000000001,867,444.5150838,,,6658570746,554844.7505
4412,18,Monaghan,61386,2020/08/16 00:00:00+00,268914,326818,54.1857,-6.9452,http://data.geohive.ie/resource/county/2ae19629-1445-13a3-e055-000000000001,550,895.9697651,,,3768943157,392803.0473
4413,19,Offaly,77961,2020/08/16 00:00:00+00,222690,223679,53.2632,-7.6607,http://data.geohive.ie/resource/county/2ae19629-1446-13a3-e055-000000000001,601,770.8982696,,,5558826350,561440.3786
4414,20,Roscommon,64544,2020/08/16 00:00:00+00,182029,283486,53.8008,-8.2735,http://data.geohive.ie/resource/county/2ae19629-1447-13a3-e055-000000000001,350,542.2657412,,,7278743876,622494.1546
4415,21,Sligo,65535,2020/08/16 00:00:00+00,165130,323355,54.1581,-8.5345,http://data.geohive.ie/resource/county/2ae19629-1449-13a3-e055-000000000001,156,238.0407416,,,5348370378,682286.8703
4416,22,Tipperary,159553,2020/08/16 00:00:00+00,205427,154345,52.6407,-7.9206,http://data.geohive.ie/resource/county/2ae19629-144a-13a3-e055-000000000001,565,354.1143068,,,11551196729,781276.5797
4417,23,Waterford,116176,2020/08/16 00:00:00+00,234676,105809,52.2035,-7.4935,http://data.geohive.ie/resource/county/2ae19629-144b-13a3-e055-000000000001,168,144.6081807,,,4848379555,643184.904
4418,24,Westmeath,88770,2020/08/16 00:00:00+00,238362,255966,53.5524,-7.4219,http://data.geohive.ie/resource/county/2ae19629-144c-13a3-e055-000000000001,683,769.404078,,,5208705730,422669.3327
4419,25,Wexford,149722,2020/08/16 00:00:00+00,301627,141559,52.5164,-6.5037,http://data.geohive.ie/resource/county/2ae19629-144d-13a3-e055-000000000001,247,164.9724155,,,6332221063,589324.4767
4420,26,Wicklow,142425,2020/08/16 00:00:00+00,311162,197894,53.0205,-6.3442,http://data.geohive.ie/resource/county/2ae19629-144e-13a3-e055-000000000001,725,509.0398455,,,5580728579,427539.1986
4421,1,Carlow,56932,2020/08/17 00:00:00+00,278661,163444,52.7168,-6.8367,http://data.geohive.ie/resource/county/2ae19629-143d-13a3-e055-000000000001,208,365.3481346,,,2432351721,319348.5725
4422,2,Cavan,76176,2020/08/17 00:00:00+00,246380,304501,53.9878,-7.2937,http://data.geohive.ie/resource/county/2ae19629-1448-13a3-e055-000000000001,882,1157.844991,,,5575009911,515954.4965
4423,3,Clare,118817,2020/08/17 00:00:00+00,133493,182732,52.8917,-8.9889,http://data.geohive.ie/resource/county/2ae19629-1450-13a3-e055-000000000001,439,369.4757484,,,8722541706,1013948.95
4424,4,Cork,542868,2020/08/17 00:00:00+00,156242,77860,51.9517,-8.6372,http://data.geohive.ie/resource/county/2ae19629-1451-13a3-e055-000000000001,1598,294.3625338,,,19529490886,2129949.409
4425,5,Donegal,159192,2020/08/17 00:00:00+00,202615,405691,54.8989,-7.96,http://data.geohive.ie/resource/county/2ae19629-1452-13a3-e055-000000000001,505,317.2269963,,,14624041937,2145085.774
4426,6,Dublin,1347359,2020/08/17 00:00:00+00,313762,235813,53.3605,-6.292,http://data.geohive.ie/resource/county/2ae19629-144f-13a3-e055-000000000001,12809,950.674616,,,2612632655,449433.5318
4427,7,Galway,258058,2020/08/17 00:00:00+00,151045,235818,53.3705,-8.7362,http://data.geohive.ie/resource/county/2ae19629-1453-13a3-e055-000000000001,508,196.8549706,,,17079158586,1972288.286
4428,8,Kerry,147707,2020/08/17 00:00:00+00,92975,102996,52.1689,-9.565,http://data.geohive.ie/resource/county/2ae19629-1454-13a3-e055-000000000001,322,217.999147,,,12483603408,1753779.819
4429,9,Kildare,222504,2020/08/17 00:00:00+00,281262,221513,53.238,-6.7837,http://data.geohive.ie/resource/county/2ae19629-1455-13a3-e055-000000000001,2084,936.6123755,,,4726063622,422182.0368
4430,10,Kilkenny,99232,2020/08/17 00:00:00+00,253094,148060,52.5816,-7.2175,http://data.geohive.ie/resource/county/2ae19629-1456-13a3-e055-000000000001,376,378.910029,,,5585391835,453397.5722
4431,11,Laois,84697,2020/08/17 00:00:00+00,244211,193996,52.9952,-7.3423,http://data.geohive.ie/resource/county/2ae19629-143e-13a3-e055-000000000001,363,428.5866087,,,4731211499,398512.4622
4432,12,Leitrim,32044,2020/08/17 00:00:00+00,200446,319670,54.1261,-7.9939,http://data.geohive.ie/resource/county/2ae19629-143f-13a3-e055-000000000001,85,265.2602671,,,4618679673,453253.685
4433,13,Limerick,194899,2020/08/17 00:00:00+00,149743,141780,52.5255,-8.7412,http://data.geohive.ie/resource/county/2ae19629-1440-13a3-e055-000000000001,675,346.333229,,,7206726912,673892.6905
4434,14,Longford,40873,2020/08/17 00:00:00+00,220162,275901,53.7325,-7.6952,http://data.geohive.ie/resource/county/2ae19629-1441-13a3-e055-000000000001,290,709.5148386,,,3097977869,315245.1728
4435,15,Louth,128884,2020/08/17 00:00:00+00,299463,297349,53.9161,-6.487,http://data.geohive.ie/resource/county/2ae19629-1442-13a3-e055-000000000001,811,629.248006,,,2386326963,352203.5172
4436,16,Mayo,130507,2020/08/17 00:00:00+00,117679,297355,53.9191,-9.2537,http://data.geohive.ie/resource/county/2ae19629-1443-13a3-e055-000000000001,585,448.2518179,,,16036984139,2101964.077
4437,17,Meath,195044,2020/08/17 00:00:00+00,284946,271349,53.6851,-6.715,http://data.geohive.ie/resource/county/2ae19629-1444-13a3-e055-000000000001,869,445.5404934,,,6658570746,554844.7505
4438,18,Monaghan,61386,2020/08/17 00:00:00+00,268914,326818,54.1857,-6.9452,http://data.geohive.ie/resource/county/2ae19629-1445-13a3-e055-000000000001,550,895.9697651,,,3768943157,392803.0473
4439,19,Offaly,77961,2020/08/17 00:00:00+00,222690,223679,53.2632,-7.6607,http://data.geohive.ie/resource/county/2ae19629-1446-13a3-e055-000000000001,602,772.1809623,,,5558826350,561440.3786
4440,20,Roscommon,64544,2020/08/17 00:00:00+00,182029,283486,53.8008,-8.2735,http://data.geohive.ie/resource/county/2ae19629-1447-13a3-e055-000000000001,349,540.7164105,,,7278743876,622494.1546
4441,21,Sligo,65535,2020/08/17 00:00:00+00,165130,323355,54.1581,-8.5345,http://data.geohive.ie/resource/county/2ae19629-1449-13a3-e055-000000000001,156,238.0407416,,,5348370378,682286.8703
4442,22,Tipperary,159553,2020/08/17 00:00:00+00,205427,154345,52.6407,-7.9206,http://data.geohive.ie/resource/county/2ae19629-144a-13a3-e055-000000000001,603,377.9308443,,,11551196729,781276.5797
4443,23,Waterford,116176,2020/08/17 00:00:00+00,234676,105809,52.2035,-7.4935,http://data.geohive.ie/resource/county/2ae19629-144b-13a3-e055-000000000001,171,147.1904696,,,4848379555,643184.904
4444,24,Westmeath,88770,2020/08/17 00:00:00+00,238362,255966,53.5524,-7.4219,http://data.geohive.ie/resource/county/2ae19629-144c-13a3-e055-000000000001,683,769.404078,,,5208705730,422669.3327
4445,25,Wexford,149722,2020/08/17 00:00:00+00,301627,141559,52.5164,-6.5037,http://data.geohive.ie/resource/county/2ae19629-144d-13a3-e055-000000000001,251,167.6440336,,,6332221063,589324.4767
4446,26,Wicklow,142425,2020/08/17 00:00:00+00,311162,197894,53.0205,-6.3442,http://data.geohive.ie/resource/county/2ae19629-144e-13a3-e055-000000000001,719,504.827102,,,5580728579,427539.1986
4447,1,Carlow,56932,2020/08/18 00:00:00+00,278661,163444,52.7168,-6.8367,http://data.geohive.ie/resource/county/2ae19629-143d-13a3-e055-000000000001,210,368.8610974,,,2432351721,319348.5725
4448,2,Cavan,76176,2020/08/18 00:00:00+00,246380,304501,53.9878,-7.2937,http://data.geohive.ie/resource/county/2ae19629-1448-13a3-e055-000000000001,882,1157.844991,,,5575009911,515954.4965
4449,3,Clare,118817,2020/08/18 00:00:00+00,133493,182732,52.8917,-8.9889,http://data.geohive.ie/resource/county/2ae19629-1450-13a3-e055-000000000001,441,371.1590092,,,8722541706,1013948.95
